,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1485,A-5669708,Source1,2,2021-10-15 11:03:21,2021-10-15 12:18:32,38.61150383930868,-90.2036869521608,38.608043839308685,-90.2128569521608,0.55,Incident on I-55 near TUCKER BLVD Drive with caution.,I-55,St Louis (City),MO,63104,US,US/Central,KCPS,2021-10-15 10:53:00,66.0,66.0,100.0,29.45,10.0,NNE,6.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1486,A-5671025,Source1,2,2021-11-15 22:29:30,2021-11-15 22:52:30,38.75389695149062,-90.3392565246089,38.74617695149062,-90.33766652460888,0.54,Stationary traffic on I-170 S from Hanley Rd/Exit 9 (I-170) to Airport Rd/Exit 9 (I-170) due to accident.,I-170,St Louis,MO,63134,US,US/Central,KSTL,2021-11-15 22:51:00,44.0,44.0,73.0,29.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1487,A-5671516,Source1,2,2021-12-23 13:06:30,2021-12-23 13:37:30,38.57060551624979,-90.44081568674832,38.55304551624978,-90.43124568674833,1.319,Slow traffic on I-270 S from Big Bend Rd/Exit 7 (I-270) to I-44/US-50/Exit 5 (I-270) due to accident.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2021-12-23 12:51:00,62.0,62.0,52.0,29.19,10.0,SSW,17.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1488,A-5671806,Source1,2,2021-12-11 00:43:24,2021-12-11 03:53:28,38.631051778609134,-90.2492201323974,38.63185177860913,-90.2365701323974,0.685,Incident on I-64 near N SARAH ST Drive with caution.,I-64,St Louis (City),MO,63110,US,US/Central,KCPS,2021-12-11 00:53:00,65.0,65.0,73.0,28.97,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1489,A-5674365,Source1,2,2021-10-08 15:40:11,2021-10-08 16:55:13,38.629828691298336,-90.33818364100294,38.630318691298335,-90.34844364100294,0.555,Incident on I-64 near I-170 Drive with caution.,US-40,St Louis,MO,63117,US,US/Central,KSTL,2021-10-08 15:51:00,83.0,83.0,44.0,29.3,10.0,SSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1490,A-5683275,Source1,2,2021-09-29 11:48:41,2021-09-29 13:03:57,38.50689768772837,-90.348826646374,38.50280768772837,-90.333486646374,0.8759999999999999,Incident on I-255 near I-270 Drive with caution.,1A,St Louis,MO,63128,US,US/Central,KCPS,2021-09-29 11:53:00,84.0,84.0,61.0,29.57,10.0,E,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1491,A-5695122,Source1,2,2021-05-07 00:17:51,2021-05-07 01:32:52,38.6305582521504,-90.34417033152415,38.62904825215038,-90.34358033152417,0.109,Incident on I-170 near EAGER RD Road closed. Take alternate route.,1C,St Louis,MO,63117,US,US/Central,KSTL,2021-05-07 00:51:00,50.0,50.0,63.0,29.47,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1492,A-5698431,Source1,2,2021-10-29 19:41:48,2021-10-29 20:56:50,38.70282769184732,-90.34337639765576,38.68876769184732,-90.35340639765576,1.112,Incident on I-170 near MIDLAND BLVD Drive with caution.,I-170,St Louis,MO,63114,US,US/Central,KSTL,2021-10-29 19:36:00,52.0,52.0,86.0,29.04,9.0,NNW,12.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1493,A-5699333,Source1,2,2021-11-12 18:36:30,2021-11-12 19:02:30,38.72583031635892,-90.33202528910476,38.71826031635892,-90.33244528910478,0.524,Slow traffic on I-170 S from I-70/Exit 7 (I-170) to MO-115/Natural Bridge Rd/Exit 6 (I-170) due to accident.,I-170,St Louis,MO,63134,US,US/Central,KSTL,2021-11-12 18:51:00,41.0,31.0,45.0,29.38,10.0,W,22.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1494,A-5704623,Source1,2,2021-10-11 08:53:30,2021-10-11 09:37:00,38.71769785862581,-90.29898047404144,38.720847858625795,-90.31574047404146,0.929,Slow traffic on I-70 W from Bermuda Dr/Exit 241 (I-70) to Florissant Rd/Exit 240 (I-70) due to accident.,I-70,St Louis,MO,63121,US,US/Central,KSTL,2021-10-11 08:51:00,71.0,71.0,84.0,28.95,5.0,SE,17.0,0.17,Light Rain with Thunder,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1495,A-5707225,Source1,2,2021-05-24 12:01:30.000000000,2021-05-24 12:39:00.000000000,38.55262398701405,-90.43053746180328,38.57075398701405,-90.44065746180328,1.367,Slow traffic on I-270 N from I-44/US-50/Exit 5 (I-270) to Big Bend Rd/Exit 7 (I-270) due to accident.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2021-05-24 11:51:00,86.0,86.0,44.0,29.5,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1496,A-5712732,Source1,2,2021-12-14 17:56:31,2021-12-14 19:11:32,38.482156991775106,-90.35858988718816,38.46444699177512,-90.37290988718814,1.4480000000000002,Incident on I-55 near BUTLER HILL RD Drive with caution.,I-55,St Louis,MO,63128,US,US/Central,KCPS,2021-12-14 17:53:00,56.0,56.0,90.0,29.72,10.0,SSE,9.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1497,A-5719182,Source1,2,2021-05-23 06:14:11,2021-05-23 07:49:12,38.631845712477535,-90.23656010584716,38.63126571247753,-90.23380010584718,0.154,Incident on I-64 near GRAND BLVD Drive with caution.,US-40,St Louis (City),MO,63110,US,US/Central,KCPS,2021-05-23 05:53:00,61.0,61.0,97.0,29.81,9.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1498,A-5723068,Source1,2,2021-05-03 08:25:55,2021-05-03 09:40:56,38.63590121250803,-90.42055964426794,38.63800121250803,-90.43583964426794,0.8370000000000001,Incident on I-64 near SOUTH FORTY DR Drive with caution.,US-61,St Louis,MO,63131,US,US/Central,KSTL,2021-05-03 08:51:00,68.0,68.0,81.0,28.95,10.0,WSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1499,A-5739572,Source1,2,2021-05-20 11:34:58.000000000,2021-05-20 12:49:59.000000000,38.59892964344692,-90.21546721415416,38.60605964344692,-90.21356721415415,0.503,Incident on I-55 near SIDNEY ST Drive with caution.,I-55,St Louis (City),MO,63118,US,US/Central,KCPS,2021-05-20 11:53:00,82.0,82.0,56.0,29.74,1.0,SSE,16.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1500,A-5748519,Source1,2,2021-04-07 08:28:43,2021-04-07 09:43:44,38.61890673618975,-90.18581271128564,38.62154673618975,-90.19367271128564,0.462,Incident on I-64 near I-55 Drive with caution.,US-40,St Louis (City),MO,63102,US,US/Central,KCPS,2021-04-07 08:53:00,69.0,69.0,68.0,29.32,10.0,SSE,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1501,A-5754357,Source1,2,2021-04-02 13:24:00,2021-04-02 15:51:00,38.755742311292856,-90.33856987910109,38.77063231129285,-90.33894987910108,1.029,Slow traffic on I-170 N from Airport Rd/Exit 9 (I-170) to I-270/Exit 10 (I-170) due to accident.,I-170,St Louis,MO,63134,US,US/Central,KSTL,2021-04-02 13:51:00,52.0,52.0,27.0,29.8,10.0,SSE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1502,A-5759206,Source1,2,2021-10-05 22:23:00,2021-10-05 22:44:30,38.54816079121328,-90.28767228083473,38.55265079121328,-90.27488228083472,0.758,Slow traffic on I-55 N from Bayless Ave/Exit 201 (I-55) to Carondelet Blvd/Exit 202 (I-55) due to accident.,I-55,St Louis,MO,63125,US,US/Central,KCPS,2021-10-05 21:53:00,64.0,64.0,96.0,29.68,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1503,A-5762239,Source1,2,2021-03-09 17:43:55,2021-03-09 19:18:55,38.677314519697774,-90.20799994425673,38.67469451969777,-90.20569994425672,0.219,Incident on I-70 near PRAIRIE AVE Drive with caution.,I-70,St Louis (City),MO,63107,US,US/Central,KCPS,2021-03-09 17:53:00,67.0,67.0,44.0,29.65,10.0,S,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1504,A-5763194,Source1,2,2021-10-20 11:29:28,2021-10-20 12:44:29,38.770977258497375,-90.27035593943468,38.770797258497375,-90.25676593943469,0.732,Incident on I-270 near OLD HALLS FERRY RD Drive with caution.,I-270,St Louis,MO,63136,US,US/Central,KSTL,2021-10-20 11:51:00,76.0,76.0,52.0,29.42,10.0,SSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1505,A-5764641,Source1,2,2021-06-09 09:32:00,2021-06-09 09:46:30,38.60631108265589,-90.45083641962788,38.63367108265588,-90.45009641962793,1.891,Slow traffic on I-270 N from MO-100/Manchester Rd/Exit 9 (I-270) to I-64/US-61/US-40/Exit 12 (I-270) due to accident.,I-270,St Louis,MO,63131,US,US/Central,KSTL,2021-06-09 09:51:00,77.0,77.0,79.0,29.37,10.0,N,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1506,A-5766221,Source1,2,2021-06-12 06:23:17,2021-06-12 08:03:20,38.55354666691515,-90.26707291560044,38.55284666691515,-90.27476291560043,0.418,Incident on I-55 near GERMANIA ST Drive with caution.,202B,St Louis (City),MO,63116,US,US/Central,KCPS,2021-06-12 06:31:00,75.0,75.0,94.0,29.41,4.0,WSW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1507,A-5769038,Source1,2,2021-10-17 06:28:46,2021-10-17 07:43:47,38.487972020919365,-90.3534829612238,38.498322020919375,-90.3429329612238,0.915,Incident on I-55 near MATTIS RD Drive with caution.,I-55,St Louis,MO,63129,US,US/Central,KCPS,2021-10-17 06:53:00,39.0,39.0,100.0,29.8,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1508,A-5769167,Source1,2,2021-04-01 04:56:58,2021-04-01 06:32:00,38.76625657063119,-90.17948269801056,38.76601657063119,-90.13074269801056,2.6260000000000003,Incident on I-270 near RIVERVIEW DR Drive with caution.,I-270,St Louis (City),MO,63137,US,US/Central,KSTL,2021-04-01 04:51:00,32.0,23.0,54.0,29.8,10.0,NNW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1509,A-5769602,Source1,2,2021-12-20 06:53:31,2021-12-20 08:08:34,38.61150383930868,-90.2036869521608,38.61062383930868,-90.2076569521608,0.223,Incident on I-44 near LOMBARD ST Drive with caution.,I-55,St Louis (City),MO,63104,US,US/Central,KCPS,2021-12-20 06:53:00,25.0,19.0,96.0,29.81,7.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1510,A-5771822,Source1,4,2021-04-24 11:04:24,2021-04-24 16:39:27,38.496791124160296,-90.30676960902068,38.493211124160304,-90.29772960902068,0.5479999999999999,Incident on I-255 near US-50 Road closed. Take alternate route.,US-50,St Louis,MO,63129,US,US/Central,KCPS,2021-04-24 11:00:00,53.0,53.0,93.0,29.39,4.0,NNE,13.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1511,A-5772778,Source1,2,2021-06-15 17:34:30,2021-06-15 18:36:30,38.57060551624979,-90.44081568674832,38.55304551624978,-90.43124568674833,1.319,Slow traffic on I-270 S from Big Bend Rd/Exit 7 (I-270) to I-44/US-50/Exit 5 (I-270) due to accident.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2021-06-15 17:51:00,88.0,53.0,27.0,29.36,10.0,NNE,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1512,A-5772898,Source1,2,2021-12-17 22:08:30,2021-12-17 22:31:00,38.58961701374727,-90.33775448756056,38.58198701374727,-90.35627448756055,1.131,Stationary traffic on I-44 W from S Laclede Station Rd S/Exit 282 (I-44) to Elm Ave/Exit 280 (I-44) due to accident.,I-44,St Louis,MO,63119,US,US/Central,KCPS,2021-12-17 21:53:00,38.0,38.0,97.0,29.52,8.0,E,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1513,A-5773476,Source1,2,2021-06-09 08:30:00.000000000,2021-06-09 09:43:30.000000000,38.60631108265589,-90.45083641962788,38.63367108265588,-90.45009641962793,1.891,Slow traffic on I-270 N from MO-100/Manchester Rd/Exit 9 (I-270) to I-64/US-61/US-40/Exit 12 (I-270) due to accident.,I-270,St Louis,MO,63131,US,US/Central,KSTL,2021-06-09 08:30:00,74.0,74.0,85.0,29.35,5.0,NW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1514,A-5775497,Source1,2,2021-06-27 14:29:15,2021-06-27 15:44:17,38.657830953413686,-90.35567164377994,38.66324095341368,-90.35882164377996,0.411,Incident on I-170 near DELMAR BLVD Drive with caution.,I-170,St Louis,MO,63124,US,US/Central,KSTL,2021-06-27 14:51:00,84.0,84.0,61.0,29.32,10.0,SSW,17.0,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1515,A-5776876,Source1,2,2021-12-13 08:49:13,2021-12-13 10:04:15,38.52271199208009,-90.39532542185594,38.5291419920801,-90.40362542185596,0.631,Incident on I-270 near MO-30 Drive with caution.,I-270,St Louis,MO,63128,US,US/Central,KCPS,2021-12-13 08:53:00,38.0,33.0,70.0,29.8,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1516,A-5779558,Source1,2,2021-07-25 14:54:08.000000,2021-07-25 16:09:10.000000,38.67664933186208,-90.44933438257956,38.693779331862075,-90.45038438257956,1.185,Incident on I-270 near MO-340 Drive with caution.,I-270,St Louis,MO,63146,US,US/Central,KSTL,2021-07-25 14:51:00,89.0,89.0,65.0,29.31,10.0,NNW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1517,A-5781899,Source1,2,2021-10-29 19:41:00,2021-10-29 20:05:00,38.688837289625695,-90.35318255381416,38.702477289625705,-90.34307255381415,1.089,Stationary traffic on I-170 N from Page Ave/Exit 4 (I-170) to MO-180/Saint Charles Rock Rd/Exit 5 (I-170) due to accident.,I-170,St Louis,MO,63114,US,US/Central,KSTL,2021-10-29 19:36:00,52.0,52.0,86.0,29.04,9.0,NNW,12.0,0.03,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1518,A-5782713,Source1,2,2021-08-05 13:26:30,2021-08-05 13:50:30,38.61236214619344,-90.21531701044935,38.61023214619344,-90.20610701044936,0.519,Slow traffic on I-44 E from exit [290A] to Park Ave exit [290C] due to accident.,I-44,St Louis (City),MO,63104,US,US/Central,KCPS,2021-08-05 12:53:00,81.0,81.0,52.0,29.66,10.0,SW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1519,A-5786040,Source1,2,2021-10-06 17:25:54,2021-10-06 19:36:00,38.755742311292856,-90.33856987910109,38.77063231129285,-90.33894987910108,1.029,Incident on I-170 near FROST AVE Drive with caution.,I-170,St Louis,MO,63134,US,US/Central,KSTL,2021-10-06 17:51:00,77.0,77.0,62.0,29.37,10.0,ENE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1520,A-5788709,Source1,2,2021-12-14 08:57:00,2021-12-14 12:15:00,38.62716793995559,-90.18628478007228,38.63542793995559,-90.1860447800723,0.5710000000000001,Incident on I-44 WB near LUMIERE PL BLVD Road closed. Take alternate route.,I-44,St Louis (City),MO,63102,US,US/Central,KCPS,2021-12-14 09:53:00,54.0,54.0,64.0,29.83,10.0,SE,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1521,A-5789814,Source1,2,2021-09-09 17:50:41,2021-09-09 19:05:45,38.73273968678125,-90.3330767150386,38.72704968678125,-90.33224671503862,0.396,Incident on I-170 near I-70 Drive with caution.,I-170,St Louis,MO,63134,US,US/Central,KSTL,2021-09-09 17:51:00,78.0,78.0,40.0,29.36,10.0,NNW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1522,A-5793124,Source1,4,2021-05-01 13:00:20,2021-05-01 14:15:21,38.51655364018194,-90.42995810465608,38.51550364018194,-90.44266810465606,0.691,Incident on MO-30 near ALTHEA AVE Road closed. Take alternate route.,MO-30,St Louis,MO,63127,US,US/Central,KCPS,2021-05-01 12:53:00,77.0,77.0,45.0,29.51,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1524,A-5795543,Source1,4,2021-11-02 08:35:43,2021-11-02 11:00:13,38.683408498579595,-90.2254235740174,38.683138498579595,-90.23094357401745,0.298,I-70 W is closed from Broadway/Exit 246A (I-70) to Florissant Ave/Exit 245B (I-70) due to accident.,I-70,St Louis (City),MO,63147,US,US/Central,KSTL,2021-11-02 08:51:00,41.0,36.0,82.0,29.79,10.0,W,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1525,A-5800600,Source1,2,2021-10-29 13:36:45,2021-10-29 14:51:50,38.55264544468616,-90.2748835082518,38.553415444686166,-90.2666435082518,0.448,Incident on I-55 near CARONDELET BLVD Drive with caution.,I-55,St Louis (City),MO,63125,US,US/Central,KCPS,2021-10-29 13:53:00,54.0,54.0,97.0,29.16,10.0,NNW,16.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1526,A-5802892,Source1,2,2021-05-09 10:28:33.000000000,2021-05-09 12:03:35.000000000,38.55884671192856,-90.25724530176991,38.56187671192856,-90.24937530176992,0.474,Incident on I-55 near HOLLY HILLS AVE Drive with caution.,I-55,St Louis (City),MO,63111,US,US/Central,KCPS,2021-05-09 10:53:00,49.0,44.0,93.0,29.31,10.0,NW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1527,A-5809899,Source1,2,2021-06-27 00:29:04,2021-06-27 01:44:08,38.606053590590456,-90.2135789390077,38.60886359059045,-90.21190893900769,0.214,Incident on I-55 near RUSSELL BLVD Drive with caution.,I-55,St Louis (City),MO,63104,US,US/Central,KCPS,2021-06-27 02:49:00,73.0,73.0,94.0,29.46,10.0,S,7.0,0.0,Thunder in the Vicinity,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1528,A-5815583,Source1,2,2021-03-05 16:06:33,2021-03-05 18:01:34,38.54429841023185,-90.4232203956107,38.52947841023185,-90.4044703956107,1.4409999999999998,Incident on I-270 near MARSHALL RD Drive with caution.,I-270,St Louis,MO,63127,US,US/Central,KCPS,2021-03-05 15:53:00,50.0,50.0,35.0,29.86,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1529,A-5815825,Source1,2,2021-12-14 11:39:00,2021-12-14 12:02:30,38.62298369389237,-90.1880657668582,38.62716369389235,-90.1862757668582,0.305,Stationary traffic on I-44 E from I-55/I-64/US-40 (I-44) to Memorial Dr/Eads Bridge (I-44) due to accident.,I-44,St Louis (City),MO,63102,US,US/Central,KCPS,2021-12-14 11:51:00,61.0,61.0,55.0,29.78,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1530,A-5816898,Source1,2,2021-10-29 19:44:30,2021-10-29 21:38:00,38.688837289625695,-90.35318255381416,38.702477289625705,-90.34307255381415,1.089,Stationary traffic on I-170 N from Page Ave/Exit 4 (I-170) to MO-180/Saint Charles Rock Rd/Exit 5 (I-170) due to accident.,I-170,St Louis,MO,63114,US,US/Central,KSTL,2021-10-29 19:51:00,52.0,52.0,86.0,29.05,9.0,NW,10.0,0.03,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1531,A-5817755,Source1,2,2021-12-10 16:08:17,2021-12-10 17:23:19,38.5726439951011,-90.23651719050292,38.5648239951011,-90.24239719050291,0.627,Incident on I-55 near DELOR ST Drive with caution.,I-55,St Louis (City),MO,63111,US,US/Central,KCPS,2021-12-10 16:00:00,63.0,63.0,93.0,29.14,6.0,SSE,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1532,A-5819611,Source1,2,2021-12-02 22:49:47,2021-12-03 00:04:54,38.62716793995559,-90.18628478007228,38.63542793995559,-90.1860447800723,0.5710000000000001,Incident on I-44 near CARR ST Expect delays.,I-44,St Louis (City),MO,63102,US,US/Central,KCPS,2021-12-02 22:53:00,47.0,47.0,77.0,29.56,10.0,SE,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1533,A-5822664,Source1,2,2021-09-24 10:46:30,2021-09-24 14:02:30,38.60631108265589,-90.45083641962788,38.63367108265588,-90.45009641962793,1.891,Slow traffic on I-270 N from MO-100/Manchester Rd/Exit 9 (I-270) to I-64/US-61/US-40/Exit 12 (I-270) due to accident.,I-270,St Louis,MO,63131,US,US/Central,KSTL,2021-09-24 10:51:00,74.0,74.0,40.0,29.41,10.0,SSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1534,A-5823193,Source1,2,2021-10-30 23:32:03,2021-10-31 00:47:07,38.68121981602344,-90.2141368384828,38.677319816023434,-90.2079968384828,0.4270000000000001,Incident on I-70 near ADELAIDE AVE Drive with caution.,I-70,St Louis (City),MO,63147,US,US/Central,KSTL,2021-10-30 23:51:00,47.0,47.0,83.0,29.21,9.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1535,A-5824283,Source1,2,2021-05-24 12:14:33.000000000,2021-05-24 13:29:34.000000000,38.57060551624979,-90.44081568674832,38.55304551624978,-90.43124568674833,1.319,Incident on I-270 near MARSHALL RD Drive with caution.,I-270,St Louis,MO,63122,US,US/Central,KSTL,2021-05-24 11:51:00,86.0,86.0,44.0,29.5,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1536,A-5827337,Source1,4,2021-06-21 00:52:09,2021-06-21 02:27:11,38.733040094190905,-90.35140156702828,38.733020094190906,-90.34352156702828,0.425,Incident on I-70 near AIRFLIGHT DR Road closed. Take alternate route.,I-70,St Louis,MO,63134,US,US/Central,KSTL,2021-06-21 00:51:00,74.0,74.0,76.0,29.08,10.0,W,28.0,0.0,Light Rain with Thunder,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1537,A-5828069,Source1,2,2021-04-19 16:07:50,2021-04-19 17:22:51,38.62935662251172,-90.34359097437692,38.63085662251172,-90.34412097437692,0.108,Incident on I-170 near I-64 Drive with caution.,1C,St Louis,MO,63117,US,US/Central,KSTL,2021-04-19 15:51:00,71.0,71.0,29.0,29.23,10.0,W,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
1538,A-5833263,Source1,2,2021-08-20 08:21:30,2021-08-20 09:07:30,38.683794736677726,-90.22263407664192,38.681844736677725,-90.21519407664192,0.423,Stationary traffic on I-70 E from Florissant Ave/Exit 245B (I-70) to Broadway/Exit 246A (I-70) due to accident.,246A,St Louis (City),MO,63147,US,US/Central,KSTL,2021-08-20 07:51:00,77.0,77.0,84.0,29.3,7.0,ESE,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1539,A-5839429,Source1,2,2021-09-12 00:48:44,2021-09-12 02:03:45,38.61236214619344,-90.21531701044935,38.61023214619344,-90.20610701044936,0.519,Incident on I-44 near JEFFERSON AVE Drive with caution.,I-44,St Louis (City),MO,63104,US,US/Central,KCPS,2021-09-12 01:53:00,72.0,72.0,71.0,29.59,10.0,S,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1540,A-5839683,Source1,2,2021-04-15 14:21:41,2021-04-15 15:36:42,38.59504580479338,-90.32627463297688,38.589615804793375,-90.33775463297688,0.725,Incident on I-44 near MURDOCH AVE Expect delays.,I-44,St Louis,MO,63119,US,US/Central,KCPS,2021-04-15 13:53:00,58.0,58.0,46.0,29.64,10.0,N,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1542,A-5842566,Source1,2,2021-04-30 09:55:00,2021-04-30 11:10:01,38.608864545638035,-90.2119052405824,38.61116454563804,-90.20388524058242,0.461,Incident on I-55 near I-44 Expect delays.,I-55,St Louis (City),MO,63104,US,US/Central,KCPS,2021-04-30 09:53:00,66.0,66.0,42.0,29.71,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1543,A-5843763,Source1,2,2021-08-23 06:56:06.000000000,2021-08-23 08:11:08.000000000,38.50709080677744,-90.34880518870187,38.51185080677744,-90.36641518870192,1.007,Incident on I-270 near THEISS RD Drive with caution.,I-270,St Louis,MO,63128,US,US/Central,KCPS,2021-08-23 06:53:00,72.0,72.0,93.0,29.54,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1544,A-5846960,Source1,2,2021-06-11 12:38:03,2021-06-11 14:33:07,38.55444788914416,-90.41766285853188,38.55808788914416,-90.41053285853184,0.46,Incident on I-44 near MO-366 Drive with caution.,US-50,St Louis,MO,63122,US,US/Central,KSTL,2021-06-11 12:51:00,93.0,93.0,45.0,29.2,10.0,VAR,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1545,A-5852531,Source1,2,2021-07-12 04:41:30,2021-07-12 05:01:30,38.65881800633116,-90.35646557764836,38.65306800633116,-90.35382557764837,0.422,Stationary traffic on I-170 S from Delmar Blvd/Exit 2 (I-170) to Ladue Rd/Exit 1 (I-170) due to accident.,I-170,St Louis,MO,63124,US,US/Central,KSTL,2021-07-12 04:51:00,70.0,70.0,87.0,29.25,7.0,ENE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
1546,A-5856102,Source1,2,2021-11-23 15:42:07,2021-11-23 16:57:09,38.61236214619344,-90.21531701044935,38.61023214619344,-90.20610701044936,0.519,Incident on I-44 near PARK AVE Drive with caution.,I-44,St Louis (City),MO,63104,US,US/Central,KCPS,2021-11-23 15:53:00,49.0,44.0,33.0,29.67,10.0,SSE,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,
1548,A-5858999,Source1,2,2021-11-07 19:30:12.000000,2021-11-07 20:45:20.000000,38.59221339207368,-90.21473765330212,38.58173339207367,-90.22374765330213,0.872,Incident on I-55 near ARSENAL ST Drive with caution.,I-55,St Louis (City),MO,63118,US,US/Central,KCPS,2021-11-07 19:53:00,53.0,53.0,64.0,29.69,10.0,SSE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
